Entity,Code,Year,"Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 15-19 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 20-24 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 25-29 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 30-34 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 35-39 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 40-44 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 45-49 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 50-54 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 55-59 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 60-64 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 65-69 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 70-74 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 75-79 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 80-84 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: over 85 years"
Australia,AUS,1956,2.1995287,6.7170444,11.428572,14.737696,13.519604,15.634487,19.48165,21.065676,20.298647,23.021963,26.50452,23.224653,29.32761,14.124293,10.335917
Australia,AUS,1957,3.4633338,7.6960864,11.167513,12.642905,17.403915,16.586248,24.402557,24.914608,28.20454,28.344372,24.627546,25.431034,22.130014,23.480663,15.424165
Australia,AUS,1958,4.088188,11.04,12.782402,16.092262,16.043528,16.065474,25.68297,25.665955,21.291054,23.890785,27.108435,25.990099,14.834794,26.350462,22.84264
Australia,AUS,1959,3.7292817,6.186205,10.739676,14.717688,16.039898,15.933813,21.347248,23.500658,25.623886,20.578276,28.511404,15.500795,20.274689,17.857143,14.851485
Australia,AUS,1960,2.7308192,6.419827,11.462632,12.91364,15.530403,16.775965,20.153847,20.27027,21.968365,23.74266,25.525526,20.100502,18.939394,18.115942,14.285714
Australia,AUS,1961,3.8257434,8.775716,11.941213,13.66342,15.408723,20.642878,21.69296,26.758816,29.475042,24.34128,27.470886,21.550095,15.179113,8.064516,13.729977
Australia,AUS,1962,3.7534122,9.4945545,15.846664,17.82753,19.892685,23.421879,24.655876,31.099657,32.25131,26.419754,26.292202,19.845646,20.467836,24.471636,15.250545
Australia,AUS,1963,4.692833,12.647899,18.890202,21.180458,24.412533,24.202421,30.616907,34.258022,30.560616,33.90244,28.596699,24.74527,20.100502,33.73232,10.416667
Australia,AUS,1964,4.4175057,12.147841,14.575593,20.384726,20.841475,26.473328,29.117239,30.101957,26.820673,28.811525,28.680128,26.487663,20.430107,21.119324,23.952095
Australia,AUS,1965,4.935834,13.083883,17.181654,19.866589,22.47191,24.68815,27.58198,30.570438,29.847908,27.81051,31.214205,27.233116,23.012552,15.29052,5.7251906
Australia,AUS,1966,4.85206,11.222819,15.332885,17.462166,21.653543,23.646465,27.518864,28.32244,28.771671,24.215868,28.732395,26.743765,24.053225,25.46523,18.248175
Australia,AUS,1967,4.383875,11.830502,18.240622,19.954712,21.701733,27.245855,27.968037,27.726147,29.16965,32.243618,35.457066,24.231464,27.541311,16.037735,19.538189
Australia,AUS,1968,5.3465905,9.577579,13.047297,17.11289,20.570045,20.939734,22.106276,25.480694,28.11736,27.114967,22.131147,19.769949,23.441397,15.232975,19.097221
Australia,AUS,1969,4.233778,10.915765,15.35166,15.568862,19.008825,24.050632,23.083046,22.953934,19.371283,21.643202,25.661589,20.488857,20.050125,13.876843,26.845638
Australia,AUS,1970,5.5338836,11.900334,15.09349,13.120659,18.27605,19.933977,23.21359,25.641026,25.008337,23.179487,19.721273,25.061771,24.072216,16.156462,14.240506
Australia,AUS,1971,9.268336,13.063063,15.980266,18.229492,19.920862,20.542734,26.180037,28.757378,21.37531,23.98561,22.639568,25.347221,19.558676,18.518518,16.666666
Australia,AUS,1972,6.4787254,13.977128,13.609527,14.557807,19.822006,22.744795,24.716787,24.875622,23.397594,18.153425,20.439062,18.925312,24.048096,19.087137,7.342144
Australia,AUS,1973,6.4632883,15.049112,11.90703,12.454039,18.592297,19.008915,23.324362,20.155039,21.181532,19.75684,20.093115,22.772278,18.018019,12.305168,9.929078
Australia,AUS,1974,7.9744816,12.853471,12.764004,12.53847,15.88942,19.639278,22.117706,21.934605,20.36728,19.849293,22.554605,20.552343,19.851116,19.65602,12.396694
Australia,AUS,1975,5.80255,12.154124,13.656924,14.463253,15.309247,20.053476,21.12587,18.138802,20.996954,15.185896,18.584864,19.68625,18.281536,14.615385,11.221945
Australia,AUS,1976,6.4862266,12.97028,12.182654,14.9669695,15.046573,16.837284,19.817074,19.94785,18.486874,15.360718,17.158993,20.541828,15.151515,11.398176,13.126492
Australia,AUS,1977,7.213989,13.086336,14.0638485,12.467632,15.078901,18.974833,22.006472,20.760347,15.801354,17.513737,18.29653,17.908724,11.197244,14.738394,16.847172
Australia,AUS,1978,7.199257,15.963226,15.815713,13.181818,16.459024,15.944451,19.636269,17.268042,17.84937,17.16149,15.526047,16.178522,16.311167,12.073864,11.614402
Australia,AUS,1979,8.300031,16.063274,15.615667,15.413071,15.131579,17.731388,20.356573,19.89664,17.790133,18.127941,14.726094,18.438177,8.954009,11.019283,11.037528
Australia,AUS,1980,6.2461443,16.288725,15.454776,14.538343,15.950143,17.772367,17.22282,14.7115755,17.582117,13.614704,14.782108,13.061651,16.9358,19.30759,14.941302
Australia,AUS,1981,6.7000384,15.882759,14.289194,13.5465975,14.551333,18.099005,17.964071,18.492176,17.955988,14.820847,17.730497,15.200598,15.3198,18.111256,11.707317
Australia,AUS,1982,6.660471,16.894428,18.658798,12.766303,13.999066,15.107831,17.162779,15.260206,16.664427,19.200504,18.627813,18.642447,22.492626,18.856066,10.416667
Australia,AUS,1983,5.837939,16.3508,16.219194,14.492754,13.525382,13.010319,14.559286,16.998672,18.126083,15.743263,15.29954,16.404806,20.81863,18.259281,14.814815
Australia,AUS,1984,6.732183,16.942883,16.156595,15.991045,12.762001,13.630463,17.110266,18.403248,16.540955,16.345592,15.204895,15.381186,14.789916,13.473931,14.375562
Australia,AUS,1985,9.625669,19.099792,18.069534,14.563875,13.510194,16.255144,16.274195,13.467555,15.038594,15.482955,15.582035,18.126888,17.833982,15.882019,17.064846
Australia,AUS,1986,9.277815,18.553154,18.761587,15.915537,15.395547,18.43636,16.977324,17.777174,19.986763,14.734501,15.433182,17.75148,20.653515,15.675675,12.374323
Australia,AUS,1987,11.672311,19.989439,17.491653,15.6659975,17.31258,17.79715,16.48605,18.842888,19.024652,15.478165,14.2881155,20.594965,19.851852,29.83539,17.89709
Australia,AUS,1988,12.465472,18.350702,19.08832,17.800573,15.2797365,18.279661,17.043556,16.46144,15.309579,16.865488,15.248796,18.522373,21.89366,14.756517,18.637993
Australia,AUS,1989,11.110325,18.489408,19.029562,16.339148,14.520739,13.573544,14.176082,14.966671,16.662115,14.823881,17.233421,18.828451,17.27921,16.595543,16.759777
Australia,AUS,1990,10.838562,21.05573,19.963448,17.436853,16.301037,15.723021,15.477039,14.734535,17.493113,15.301287,14.794686,17.400206,14.392324,18.627897,19.701086
Australia,AUS,1991,10.483103,21.121214,18.076593,18.586058,20.249926,16.458044,15.74191,18.417946,15.704642,12.34903,13.555787,14.291307,18.725618,23.498695,17.509727
Australia,AUS,1992,12.381096,20.670391,18.62049,16.9702,16.088375,14.959901,17.363636,13.884108,15.696888,15.5476055,15.046467,18.045113,17.866259,14.589413,16.463415
Australia,AUS,1993,9.099321,18.21192,16.656883,16.50459,15.139326,12.440485,16.24626,14.035481,12.649888,14.714126,13.539088,13.364638,13.92405,20.351158,13.325608
Australia,AUS,1994,11.259676,19.810152,18.917925,17.508005,16.808542,17.550552,16.253489,16.080294,14.444587,15.310462,12.597741,14.17704,14.130709,15.232292,20.566982
Australia,AUS,1995,8.990537,19.959381,19.088402,18.346111,17.011106,14.628657,14.620116,15.118791,15.952144,11.111111,12.023758,10.620364,12.13472,17.12828,10.56524
Australia,AUS,1996,10.867016,20.473906,20.449898,19.314642,19.986263,16.457565,14.607002,14.582718,14.503263,15.904293,12.281463,16.249378,17.241379,18.40708,12.291052
Australia,AUS,1997,12.283859,24.81132,23.487518,20.818424,18.915188,19.301434,15.391195,17.440357,14.489248,13.51288,14.063005,13.429436,18.813663,15.939789,15.473851
Australia,AUS,1998,11.346742,21.747732,25.049381,22.73054,22.286993,18.612722,15.053624,15.798195,13.030541,12.89527,15.193594,12.269879,12.991715,15.708558,12.890951
Australia,AUS,1999,9.209438,19.445383,22.148151,21.51836,18.490316,18.235853,16.572168,15.17999,13.886116,12.740758,11.766229,13.218497,12.168855,15.895294,13.812906
Australia,AUS,2000,10.096778,16.651978,19.665453,20.115084,20.13602,19.189049,14.538688,13.438541,10.999479,11.533852,12.25787,13.739083,13.20629,12.622625,16.622538
Australia,AUS,2001,8.8708515,17.122078,19.97042,21.614397,19.970459,17.576391,15.972395,15.606057,12.787483,11.191887,10.402732,13.314954,12.322954,14.846235,15.45799
Australia,AUS,2002,8.969895,13.692529,19.46957,19.123058,18.772942,18.916307,15.316926,14.064924,10.867433,10.739871,11.28652,10.984493,10.979255,10.039872,15.892738
Australia,AUS,2003,7.697191,13.635923,15.566305,18.949226,15.875004,15.578995,16.400444,11.284289,10.910536,10.2251835,12.05893,11.544368,11.315239,8.990282,11.519773
Australia,AUS,2004,6.34966,13.151941,15.267511,17.043526,14.874383,16.697636,13.352426,12.855745,9.436956,10.418191,11.2453785,11.511822,13.605818,14.888843,12.118023
Australia,AUS,2006,7.8594837,13.092852,11.592606,12.665342,16.186207,14.521362,15.697001,13.971041,12.756276,11.751665,9.838388,12.795946,11.47192,10.361437,16.71468
Australia,AUS,2007,8.013722,12.198146,13.806927,15.589077,16.625624,14.846561,14.239265,14.562064,12.0514765,12.30397,9.904177,9.123989,12.116762,11.081934,12.87182
Australia,AUS,2008,6.6230803,12.223327,13.231378,16.34774,16.847023,17.398434,16.358992,14.755205,13.139747,9.666908,11.775082,11.748492,11.237788,10.365209,11.716593
Australia,AUS,2009,7.0054035,10.599182,13.510392,14.776948,15.946242,15.973876,15.578979,15.919184,12.7856,12.742547,9.902415,9.184624,13.7687645,11.343748,14.13062
Australia,AUS,2010,7.742371,11.325835,11.523809,13.99614,17.574007,17.359207,17.768099,14.374315,13.356424,11.641434,8.148191,10.140102,14.826548,15.003103,11.662133
Australia,AUS,2011,8.049763,13.526401,13.147023,13.930832,14.676824,15.750571,16.473856,13.319385,13.772528,10.358891,10.374531,10.169431,10.925223,13.51254,17.343603
Australia,AUS,2012,8.974601,12.007899,12.55481,14.832003,17.155523,17.119854,16.76785,16.801098,13.688582,11.846309,9.671539,11.649072,10.647471,18.39427,15.942246
Australia,AUS,2013,10.500019,12.701096,12.292535,12.814119,14.882793,17.634285,16.274265,16.552235,13.775548,13.134378,10.821489,11.6368885,12.3687935,12.519338,18.063377
Australia,AUS,2014,9.093278,14.332249,13.115432,17.34762,17.409,19.40017,16.536322,19.391777,17.125025,13.521923,11.352787,11.662538,11.991137,12.498438,18.297092
Australia,AUS,2015,10.205081,14.794673,14.83741,16.03615,18.309452,19.39331,21.705307,20.64199,15.287432,12.556887,11.847327,12.5836315,12.846295,15.620223,18.978771
Australia,AUS,2016,9.354956,15.760822,14.220392,17.83639,16.112356,17.703728,15.639312,17.17818,14.49948,13.487717,10.393329,9.997798,14.588452,12.524637,18.438755
Australia,AUS,2017,11.136827,14.757642,16.143406,17.563717,17.325737,21.06167,22.181845,16.776396,18.43648,14.185388,13.722483,12.950527,11.390937,14.087694,16.307196
Australia,AUS,2018,12.564705,15.198166,15.140896,15.163174,17.557085,17.869572,18.79586,18.538065,18.845877,15.298516,11.158362,10.907301,11.4719515,15.892312,16.039875
Australia,AUS,2019,11.640151,16.66549,16.382673,16.221727,18.480417,19.69842,19.778845,17.782785,17.82833,15.567195,11.213832,11.211375,13.161827,13.888862,17.725992
Australia,AUS,2020,11.907717,16.663841,15.8087,15.925394,15.756519,17.703352,17.589104,16.514444,14.613008,14.935482,11.086633,11.070579,12.760151,13.669112,18.874647
Australia,AUS,2021,10.2081375,15.650956,16.195435,15.269306,16.389088,15.897088,15.333668,18.303143,16.57206,13.511116,11.480115,11.858807,10.653176,17.784525,19.65453
Australia,AUS,2022,8.216054,14.782815,16.274357,16.24535,15.83941,17.188673,20.595417,17.721231,15.845308,13.608196,11.902805,13.027584,12.582012,13.072611,19.30822
Austria,AUT,1955,10.805301,22.941042,21.00399,18.931177,21.084337,27.470274,34.410645,41.2985,46.00219,39.684696,39.94761,36.55914,39.087948,42.46575,74.46809
Austria,AUT,1956,9.474271,17.677975,23.712881,16.393442,21.608315,28.62254,33.076923,43.277554,41.104687,42.857143,37.87137,34.27846,43.114544,45.691906,51.02041
Austria,AUT,1957,8.382815,19.950739,23.907846,22.504091,21.680878,28.843742,38.55891,38.714672,46.092606,39.48387,41.464203,42.048294,41.37492,47.61905,39.087948
Austria,AUT,1958,9.245252,18.141153,24.460752,24.655245,22.378237,31.347963,36.81827,40.959625,42.241913,33.945187,38.856777,38.17734,41.30163,31.438936,65.01548
Austria,AUT,1959,10.799865,17.064049,23.405231,26.142403,26.72148,28.410864,39.975895,46.703297,47.142857,42.329338,30.993042,36.06159,49.8155,40.935673,46.647232
Austria,AUT,1960,10.474986,15.830035,23.062292,23.05041,22.415186,26.835287,36.241047,39.43218,34.734917,43.343655,41.370792,39.93546,46.52568,42.14123,32.967033
Austria,AUT,1961,10.636241,16.269611,17.342453,24.52257,21.71707,25.959042,36.80571,39.635353,38.352272,35.613873,33.010296,34.967846,40.047817,41.573032,50.131927
Austria,AUT,1962,9.433962,15.167548,20.582329,24.95583,21.82045,27.020327,35.92507,37.42455,36.08563,39.808918,35.09798,42.772278,48.723896,50.54945,34.146343
Austria,AUT,1963,11.821279,17.790579,20.146059,21.396397,24.343777,25.618177,32.032616,36.7662,40.196884,34.20523,32.78221,34.090908,41.6429,44.27646,42.553192
Austria,AUT,1964,10.509296,17.162277,18.396227,18.767378,23.20086,25.625,35.987263,44.90894,43.65733,40.265488,35.81344,43.930637,39.281708,42.32804,38.28829
Austria,AUT,1965,8.815868,14.727273,15.529905,24.214817,28.720627,27.203928,38.642788,38.828632,43.406364,42.0427,35.965385,36.883705,45.733406,51.706306,34.707157
Austria,AUT,1966,7.3151445,20.464384,19.726858,23.99802,27.96125,28.482971,29.269678,36.110455,44.221943,40.448452,42.789223,42.506413,40.443214,51.619434,37.894737
Austria,AUT,1967,8.053151,15.959596,19.53472,19.483807,27.647715,26.099768,31.052765,36.478985,41.09589,40.55543,41.354355,45.389565,50.300713,40.553905,45.081966
Austria,AUT,1968,10.763817,15.139281,18.262503,21.849594,23.896223,31.330473,31.789282,38.43844,40.425533,38.11212,40.172897,43.979057,35.733624,32.06997,50.1002
Austria,AUT,1969,10.0776825,14.666938,16.775078,22.840828,29.528942,28.328611,36.974075,36.793694,36.20989,36.93814,39.566532,45.68701,45.38174,48.75717,46.783627
Austria,AUT,1970,13.394726,19.592001,19.04413,21.362099,31.522793,31.1327,31.087002,47.310432,44.328255,40.17857,46.149986,45.288044,45.50209,40.874523,53.130928
Austria,AUT,1971,13.687916,16.641453,15.01131,22.257551,23.341524,32.747253,33.063007,37.71361,34.340992,35.1309,44.245586,46.48118,49.23077,52.1327,67.54221
Austria,AUT,1972,10.277884,17.774343,18.946491,20.860254,28.780611,27.635391,35.09145,34.26069,43.88371,44.3038,48.54369,34.909554,48.258705,46.38219,68.46847
Austria,AUT,1973,8.548597,15.779093,18.200409,19.271948,21.606508,30.454546,34.16955,37.346325,42.262276,38.90785,34.680637,46.612804,46.466602,50.136738,60.869564
Austria,AUT,1974,9.673952,18.11453,16.891891,24.982283,27.804182,33.627087,33.158813,40.277176,40.229885,39.02101,42.946316,41.590214,50.329258,57.880676,48.739494
Austria,AUT,1975,11.324041,20.320438,20.531874,26.40076,27.485506,28.56457,36.299248,32.964695,41.430004,36.885246,44.955044,47.12991,55.35224,43.40278,69.65174
Austria,AUT,1976,11.011351,18.507809,21.158978,20.45408,20.984507,31.730293,37.153088,35.607037,34.138973,36.435123,38.644917,46.50465,47.597866,46.4135,54.00982
Austria,AUT,1977,13.651316,24.732996,19.724243,24.213575,25.465954,31.432192,33.265446,39.100044,30.04292,36.928486,39.314518,49.685722,55.627426,50,63.694267
Austria,AUT,1978,16.367138,25.091576,20.328382,25.21863,26.592897,35.732517,36.24192,37.53887,37.198067,34.505642,42.26778,35.27653,54.66779,51.710423,38.69969
Austria,AUT,1979,11.606023,28.688524,23.287941,21.156559,28.166487,33.759342,43.426674,36.26126,33.016735,36.541245,42.531387,42.33751,46.185566,59.45946,45.045044
Austria,AUT,1980,12.985005,23.517206,25.575447,22.196032,24.68427,34.30308,39.69615,39.242527,37.472282,34.900284,41.099545,51.38105,46.209972,56.011948,56.358383
Austria,AUT,1981,14.536645,26.061302,22.653101,23.118074,32.34391,36.484898,37.72171,45.974384,33.348156,36.44501,44.836563,47.88649,55.51118,53.99568,49.715908
Austria,AUT,1982,13.846369,26.503769,28.305506,28.12598,30.603195,37.939426,41.44908,44.402817,32.635006,36.275524,43.04472,39.09837,53.922035,59.567924,54.809536
Austria,AUT,1983,11.854105,24.82296,22.464705,23.461636,34.269554,35.697693,38.66757,47.359863,35.53275,32.935303,40.325684,53.429268,52.97301,60.507862,51.591396
Austria,AUT,1984,12.67094,27.211258,23.158016,24.492624,32.607212,33.036964,41.17081,37.00631,41.85881,28.206182,37.05327,45.505848,56.173153,67.504684,62.133068
Austria,AUT,1985,13.285846,26.260386,26.997381,25.564703,32.239384,41.848106,33.568386,42.19662,37.137436,34.942078,40.93631,51.00121,52.47385,57.73857,44.78768
Austria,AUT,1986,14.662684,25.596241,31.314999,31.399792,31.192482,41.143627,33.815487,41.448803,37.033585,30.503016,38.544018,52.592896,54.438263,58.010128,57.7881
Austria,AUT,1987,11.454518,25.314383,23.942013,30.042435,28.080248,32.921673,31.486622,41.85411,34.043087,34.910484,39.376183,56.030834,62.872105,73.591255,55.944977
Austria,AUT,1988,12.556481,19.26629,23.171633,25.816914,24.41668,31.705507,31.915203,32.77969,33.88357,34.26099,32.59861,42.403786,51.628773,66.24529,48.11011
Austria,AUT,1989,13.712474,21.242174,20.814943,25.553602,24.300562,27.066652,31.708443,32.658802,33.49552,36.941998,38.553112,50.47122,49.97993,59.788944,68.2313
Austria,AUT,1990,10.506654,19.727451,19.050545,22.29008,21.968796,29.274471,31.63525,32.958458,31.680494,32.328396,36.747723,43.687977,55.4603,64.33388,63.822998
Austria,AUT,1991,10.447306,21.244019,19.072554,18.287842,26.319675,28.88704,26.813583,26.53072,28.579899,34.89766,34.69233,39.852863,54.46922,67.5347,55.93571
Austria,AUT,1992,11.172144,19.4081,18.377613,19.22997,26.262121,21.327082,30.470901,32.23714,34.83704,31.396774,36.596046,30.978716,47.474453,61.68201,59.120186
Austria,AUT,1993,10.586312,17.27925,19.997873,20.897434,22.09637,22.09585,27.947533,26.143694,27.26051,32.672535,30.28178,35.71869,49.173306,65.354454,65.54832
Austria,AUT,1994,9.940637,21.625769,17.609943,20.485182,23.837582,25.439363,29.648592,30.775888,30.007463,33.478672,31.187155,35.749634,47.214622,62.493206,57.004536
Austria,AUT,1995,10.270261,19.378498,18.609995,24.029541,24.71404,26.367653,27.240751,29.258156,28.565176,30.089174,32.853207,34.414646,47.65974,68.140434,59.160397
Austria,AUT,1996,9.989078,14.157288,16.166243,21.064924,24.32944,24.940369,29.745464,32.28213,24.370516,35.128345,34.26817,40.957535,44.218548,71.6915,68.48273
Austria,AUT,1997,9.607522,19.817757,15.970614,20.796139,24.597069,20.31945,24.801828,23.806639,24.565887,24.915302,32.397408,34.19872,34.135372,53.48845,60.261772
Austria,AUT,1998,10.077809,15.53345,16.709915,15.509656,18.08867,24.098717,24.158337,30.111668,25.284885,27.23218,30.05559,34.714638,33.950935,53.88294,58.848553
Austria,AUT,1999,11.396295,14.589588,15.993892,15.09766,20.25861,22.104671,23.45262,28.040512,23.6897,27.68646,32.138657,34.16798,36.222748,52.334435,61.473427
Austria,AUT,2000,12.364786,15.54892,15.065211,14.497422,20.611326,23.816875,19.502605,25.59285,31.007689,29.117405,29.143791,34.709324,38.416546,45.475216,63.61235
Austria,AUT,2001,12.617096,12.198636,13.205887,16.792486,17.132719,21.15436,26.15727,21.844374,26.163565,25.374659,26.777628,34.885323,35.923016,42.78935,52.589687
Austria,AUT,2002,9.571289,14.326266,14.593522,17.234243,18.751516,23.42469,24.684721,25.814945,19.321268,19.31553,34.571377,40.91779,37.722275,41.117264,64.13747
Austria,AUT,2003,11.423634,12.913582,12.321124,13.902605,15.950359,21.647543,22.837477,24.90139,21.304024,20.859325,28.18049,35.84073,34.031933,42.789684,63.627903
Austria,AUT,2004,11.345563,14.920977,14.356937,12.126347,15.883393,18.28602,17.91161,22.19201,24.45486,21.925322,26.311123,34.895157,33.90847,43.76225,59.05862
Austria,AUT,2005,9.219667,10.661082,11.352071,13.179042,15.960062,18.030731,21.66577,22.664698,22.94176,24.540611,26.08678,32.122726,32.94539,35.12373,58.708416
Austria,AUT,2006,8.117905,10.110722,8.6416645,13.409911,16.133883,18.228651,20.831776,19.49098,19.988527,20.271032,22.917622,23.182262,38.372574,36.698578,44.335762
Austria,AUT,2007,8.238159,12.886177,11.251188,11.652338,12.805544,16.375546,18.652863,17.719042,22.006687,23.365622,22.396807,23.133326,32.013466,36.45162,51.681564
Austria,AUT,2008,5.7916136,9.2454195,8.99505,10.232615,13.627094,15.285588,19.562693,22.321947,18.548073,17.197138,23.74159,26.094725,36.60176,44.535046,44.082256
Austria,AUT,2009,6.5847363,9.615994,10.322665,11.322464,13.574335,13.704359,17.454165,22.916376,17.390024,23.003395,25.731394,22.411406,32.34854,42.821426,41.730106
Austria,AUT,2010,7.432898,13.06416,8.819406,11.581721,13.053126,14.670792,19.117077,18.939802,20.384068,22.385757,20.566738,22.554861,33.303024,34.96745,41.17779
Austria,AUT,2011,5.9048824,11.615773,10.11769,11.972195,11.379333,15.722023,19.33338,19.667807,21.927206,20.222237,21.745983,22.84773,37.27866,35.76833,39.922203
Austria,AUT,2012,4.3351617,9.569737,12.681067,8.928083,11.710382,14.9160185,18.147621,19.666758,18.503798,20.195688,20.599394,28.065111,34.53145,43.48045,39.732403
Austria,AUT,2013,5.898835,8.507364,8.986712,8.869526,10.614507,13.729213,19.543415,19.00851,20.061277,17.808834,23.026608,28.960655,38.112514,45.857254,41.22911
Austria,AUT,2014,9.046499,9.891614,11.503712,11.078165,13.395331,16.965967,15.22246,18.743017,21.760418,14.010092,19.396898,26.992962,29.254091,42.536663,50.9213
Austria,AUT,2015,6.7425017,8.899092,9.013835,7.9561496,10.56022,15.242185,15.971207,18.603985,20.41264,17.127329,20.468145,25.02392,31.943333,40.807903,43.445103
Austria,AUT,2016,6.532774,9.012679,7.5791135,9.864604,10.105487,11.859542,13.899608,18.60507,23.16911,16.160376,16.531002,24.417498,26.01023,34.14167,49.23972
Austria,AUT,2017,5.3452234,7.1180353,11.307777,8.686995,10.8621435,11.453839,14.644905,14.157218,17.187603,20.602087,17.54612,24.503471,34.001587,42.85245,46.05225
Austria,AUT,2018,7.2398844,8.021894,6.9588037,9.481321,9.59478,13.374913,12.535753,15.384034,17.967728,18.369913,14.527087,27.07755,30.619123,44.700413,48.403572
Austria,AUT,2019,5.257239,7.455967,5.9758277,7.7587204,9.917962,12.028032,14.724183,17.238117,15.515056,14.419455,15.868333,17.708155,32.58458,30.665308,44.646408
Austria,AUT,2020,4.36214,6.252418,4.68175,8.848542,7.6668854,10.416594,10.564776,15.031645,16.022934,19.22684,18.440424,19.457098,26.655264,32.084793,41.539066
Austria,AUT,2021,5.50465,7.587996,6.750622,9.886404,7.4862237,8.1436615,12.334916,12.109714,15.222151,17.097025,15.721032,21.081732,30.797102,37.62357,45.53429
Azerbaijan,AZE,1981,2.6511805,4.6426563,4.9782205,7.901668,9.916492,8.141112,9.354255,10.652921,11.001101,10.213556,8.498584,9.719222,13.333333,14.778325,5.633803
Azerbaijan,AZE,1982,2.446877,3.5321288,5.226481,3.79301,7.113821,5.043014,5.419281,8.037508,10.437376,10.398614,11.9641075,6.3492064,29.605263,9.523809,8.498584
Azerbaijan,AZE,1985,2.3558757,3.456068,3.6260445,4.318182,4.6932616,6.2560153,12.309339,4.572175,7.9545455,5.3547525,8.762322,17.582418,17.725258,7.4626865,5.319149
Azerbaijan,AZE,1986,3.1126204,3.6749694,4.2168674,2.9793572,2.6978416,10.165864,6.979341,7.7978787,5.4684653,8.495146,4.2643924,17.241379,10.339734,12.562814,2.5575447
